Date,Time,Price,Volume
02/05/2010,1044,106.67,720662
02/05/2010,1045,106.60,1791891
02/05/2010,1046,106.57,688636
02/05/2010,1047,106.54,804068
02/05/2010,1048,106.51,1172683
02/05/2010,1049,106.50,565464
02/05/2010,1050,106.47,881646
02/05/2010,1051,106.58,1010466
02/05/2010,1052,106.56,344893
02/05/2010,1053,106.58,685917
02/05/2010,1054,106.59,507091
02/05/2010,1055,106.49,468913
02/05/2010,1056,106.43,570878
02/05/2010,1057,106.46,347010
02/05/2010,1058,106.46,517976
02/05/2010,1059,106.48,865915
02/05/2010,1100,106.41,961830
02/05/2010,1101,106.47,578718
02/05/2010,1102,106.38,513102
02/05/2010,1103,106.23,1150234
02/05/2010,1104,106.23,1317386
02/05/2010,1105,106.23,1542637
02/05/2010,1106,106.19,743136
02/05/2010,1107,106.23,289999
02/05/2010,1108,106.31,569146
02/05/2010,1109,106.34,618964
02/05/2010,1110,106.34,1229488
02/05/2010,1111,106.34,1233134
02/05/2010,1112,106.25,770309
02/05/2010,1113,106.32,588734
02/05/2010,1114,106.35,461324
02/05/2010,1115,106.23,491441
02/05/2010,1116,106.27,472944
02/05/2010,1117,106.33,342928
02/05/2010,1118,106.44,440043
02/05/2010,1119,106.40,440472
02/05/2010,1120,106.42,133371
02/05/2010,1121,106.41,176485
02/05/2010,1122,106.18,519546
02/05/2010,1123,106.22,610008
02/05/2010,1124,106.24,349211
02/05/2010,1125,106.31,202166
02/05/2010,1126,106.27,317712
02/05/2010,1127,106.33,226198
02/05/2010,1128,106.38,675690
02/05/2010,1129,106.25,365716
02/05/2010,1130,106.14,394631
02/05/2010,1131,106.15,450283
02/05/2010,1132,106.19,220722
02/05/2010,1133,106.14,410763
02/05/2010,1134,106.01,746574
02/05/2010,1135,105.91,1228141
02/05/2010,1136,105.86,2034944
02/05/2010,1137,105.90,825538
02/05/2010,1138,105.90,1089845
02/05/2010,1139,105.87,271129
02/05/2010,1140,105.82,2051472
02/05/2010,1141,105.74,870444
02/05/2010,1142,105.76,749047
02/05/2010,1143,105.69,631470
02/05/2010,1144,105.73,1917132
02/05/2010,1145,105.76,748158
02/05/2010,1146,105.68,755157
02/05/2010,1147,105.58,1482805
02/05/2010,1148,105.77,1415526
02/05/2010,1149,105.79,703954
02/05/2010,1150,105.87,1844663
02/05/2010,1151,105.88,1084696
02/05/2010,1152,105.97,997136
02/05/2010,1153,105.81,1943592
02/05/2010,1154,105.88,889265
02/05/2010,1155,105.84,486948
02/05/2010,1156,105.88,539999
02/05/2010,1157,105.91,493662
02/05/2010,1158,105.82,309377
02/05/2010,1159,105.77,387253
02/05/2010,1200,105.84,461086
02/05/2010,1201,105.95,361939
02/05/2010,1202,105.99,493314
02/05/2010,1203,105.90,365420
02/05/2010,1204,105.89,158922
02/05/2010,1205,105.88,846301
02/05/2010,1206,105.97,265846
02/05/2010,1207,106.02,1384495
02/05/2010,1208,106.01,314471
02/05/2010,1209,106.01,706567
02/05/2010,1210,106.01,244496
02/05/2010,1211,105.90,407662
02/05/2010,1212,105.95,305276
02/05/2010,1213,105.92,159654
